; MSControl_Server Game File									
; Mega Crash File									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	6	14	57	30	197	22	398		
DEMAND	6	14	58	0	188	23	359		
DEMAND	6	14	58	30	197	20	412		
DEMAND	6	14	59	0	205	28	384		
DEMAND	6	14	59	30	213	33	361		
DEMAND	6	15	0	0	207	26	392		
DEMAND	6	15	0	30	214	24	376		
DEMAND	6	15	1	0	221	25	382		
DEMAND	6	15	1	30	211	28	366		
DEMAND	6	15	2	0	184	17	373		
DEMAND	6	15	2	30	209	27	469		
DEMAND	6	15	3	0	211	32	388		
DEMAND	6	15	3	30	221	19	455		
DEMAND	6	15	4	0	208	31	473		
DEMAND	6	15	4	30	193	25	405		
DEMAND	6	15	5	0	212	29	468		
DEMAND	6	15	5	30	189	28	498		
DEMAND	6	15	6	0	213	18	438		
DEMAND	6	15	6	30	228	23	437		
DEMAND	6	15	7	0	216	28	501		
DEMAND	6	15	7	30	188	27	525		
DEMAND	6	15	8	0	206	18	465		
DEMAND	6	15	8	30	190	24	429		
DEMAND	6	15	9	0	194	19	472		
DEMAND	6	15	9	30	207	26	448		
DEMAND	6	15	10	0	216	21	417		
DEMAND	6	15	10	30	192	24	408		
DEMAND	6	15	11	0	196	26	547		
DEMAND	6	15	11	30	216	22	475		
DEMAND	6	15	12	0	197	25	456		
DEMAND	6	15	12	30	188	22	435		
DEMAND	6	15	13	0	226	18	505		
DEMAND	6	15	13	30	222	24	378		
DEMAND	6	15	14	0	201	24	405		
DEMAND	6	15	14	30	188	26	447		
DEMAND	6	15	15	0	201	16	410		
DEMAND	6	15	15	30	200	16	386		
DEMAND	6	15	16	0	206	19	575		
DEMAND	6	15	16	30	200	25	533		
DEMAND	6	15	17	0	193	26	571		
DEMAND	6	15	17	30	211	24	466		
DEMAND	6	15	18	0	222	17	509		
DEMAND	6	15	18	30	219	18	560		
DEMAND	6	15	19	0	234	26	604		
DEMAND	6	15	19	30	221	20	444		
DEMAND	6	15	20	0	206	20	420		
DEMAND	6	15	20	30	202	19	463		
DEMAND	6	15	21	0	219	23	531		
DEMAND	6	15	21	30	222	20	588		
DEMAND	6	15	22	0	207	17	485		
DEMAND	6	15	22	30	210	16	516		
DEMAND	6	15	23	0	217	16	496		
DEMAND	6	15	23	30	189	24	566		
DEMAND	6	15	24	0	208	20	609		
DEMAND	6	15	24	30	225	17	622		
DEMAND	6	15	25	0	201	12	533		
DEMAND	6	15	25	30	209	25	560		
DEMAND	6	15	26	0	229	17	659		
DEMAND	6	15	26	30	208	19	661		
DEMAND	6	15	27	0	186	20	586		
DEMAND	6	15	27	30	200	15	562		
DEMAND	6	15	28	0	219	18	649		
DEMAND	6	15	28	30	220	15	620		
DEMAND	6	15	29	0	209	17	672		
DEMAND	6	15	29	30	220	19	605		
DEMAND	6	15	30	0	203	23	558		
DEMAND	6	15	30	30	201	14	648		
DEMAND	6	15	31	0	206	15	619		
DEMAND	6	15	31	30	205	16	574		
DEMAND	6	15	32	0	209	18	636		
DEMAND	6	15	32	30	212	18	595		
DEMAND	6	15	33	0	233	17	653		
DEMAND	6	15	33	30	211	15	670		
DEMAND	6	15	34	0	220	20	675		
DEMAND	6	15	34	30	195	18	648		
DEMAND	6	15	35	0	223	21	687		
DEMAND	6	15	35	30	214	18	628		
DEMAND	6	15	36	0	211	21	634		
DEMAND	6	15	36	30	231	18	603		
DEMAND	6	15	37	0	227	15	540		
DEMAND	6	15	37	30	219	19	607		
DEMAND	6	15	38	0	203	17	743		
DEMAND	6	15	38	30	217	10	690		
DEMAND	6	15	39	0	200	13	760		
DEMAND	6	15	39	30	206	14	581		
DEMAND	6	15	40	0	232	18	505		
DEMAND	6	15	40	30	198	16	771		
DEMAND	6	15	41	0	216	13	587		
DEMAND	6	15	41	30	235	14	744		
DEMAND	6	15	42	0	216	11	591		
DEMAND	6	15	42	30	222	17	722		
DEMAND	6	15	43	0	206	15	622		
DEMAND	6	15	43	30	222	8	704		
DEMAND	6	15	44	0	222	15	674		
DEMAND	6	15	44	30	217	11	727		
DEMAND	6	15	45	0	220	15	628		
DEMAND	6	15	45	30	226	17	768		
DEMAND	6	15	46	0	224	14	702		
DEMAND	6	15	46	30	209	16	629		
DEMAND	6	15	47	0	226	14	648		
DEMAND	6	15	47	30	221	19	650		
DEMAND	6	15	48	0	205	12	634		
DEMAND	6	15	48	30	221	15	598		
DEMAND	6	15	49	0	222	13	860		
DEMAND	6	15	49	30	218	10	810		
DEMAND	6	15	50	0	224	19	698		
DEMAND	6	15	50	30	219	16	616		
DEMAND	6	15	51	0	205	16	643		
DEMAND	6	15	51	30	230	14	600		
DEMAND	6	15	52	0	229	12	793		
DEMAND	6	15	52	30	228	12	734		
DEMAND	6	15	53	0	230	15	741		
DEMAND	6	15	53	30	211	9	844		
DEMAND	6	15	54	0	217	13	812		
DEMAND	6	15	54	30	202	12	862		
DEMAND	6	15	55	0	222	10	663		
DEMAND	6	15	55	30	207	16	646		
DEMAND	6	15	56	0	226	15	703		
DEMAND	6	15	56	30	210	9	730		
DEMAND	6	15	57	0	202	17	778		
DEMAND	6	15	57	30	225	14	854		
DEMAND	6	15	58	0	217	13	752		
DEMAND	6	15	58	30	230	17	740		
DEMAND	6	15	59	0	230	10	796		
DEMAND	6	15	59	30	219	16	605		
DEMAND	6	16	0	0	223	9	760		
DEMAND	6	16	0	30	231	10	707		
DEMAND	6	16	1	0	221	9	722		
DEMAND	6	16	1	30	226	17	644		
DEMAND	6	16	2	0	217	14	670		
DEMAND	6	16	2	30	210	13	826		
DEMAND	6	16	3	0	220	11	714		
DEMAND	6	16	3	30	210	11	811		
DEMAND	6	16	4	0	215	14	752		
DEMAND	6	16	4	30	236	13	647		
DEMAND	6	16	5	0	211	7	750		
DEMAND	6	16	5	30	220	13	871		
DEMAND	6	16	6	0	218	16	772		
DEMAND	6	16	6	30	208	8	809		
DEMAND	6	16	7	0	226	11	753		
DEMAND	6	16	7	30	222	10	844		
DEMAND	6	16	8	0	223	21	770		
DEMAND	6	16	8	30	213	16	851		
DEMAND	6	16	9	0	229	20	690		
DEMAND	6	16	9	30	216	8	776		
DEMAND	6	16	10	0	223	14	669		
DEMAND	6	16	10	30	228	16	756		
DEMAND	6	16	11	0	215	12	652		
DEMAND	6	16	11	30	212	10	727		
DEMAND	6	16	12	0	223	15	871		
DEMAND	6	16	12	30	218	11	718		
DEMAND	6	16	13	0	226	8	709		
DEMAND	6	16	13	30	232	15	748		
DEMAND	6	16	14	0	213	14	616		
DEMAND	6	16	14	30	213	18	824		
DEMAND	6	16	15	0	218	16	668		
DEMAND	6	16	15	30	223	17	659		
DEMAND	6	16	16	0	232	13	703		
DEMAND	6	16	16	30	220	19	634		
DEMAND	6	16	17	0	221	16	787		
DEMAND	6	16	17	30	220	8	648		
DEMAND	6	16	18	0	212	22	792		
DEMAND	6	16	18	30	223	16	765		
DEMAND	6	16	19	0	229	7	828		
DEMAND	6	16	19	30	225	16	589		
DEMAND	6	16	20	0	217	15	801		
DEMAND	6	16	20	30	222	16	541		
DEMAND	6	16	21	0	216	12	674		
DEMAND	6	16	21	30	227	12	683		
DEMAND	6	16	22	0	233	12	696		
DEMAND	6	16	22	30	220	20	693		
DEMAND	6	16	23	0	213	25	593		
DEMAND	6	16	23	30	222	15	809		
DEMAND	6	16	24	0	228	15	592		
DEMAND	6	16	24	30	219	7	742		
DEMAND	6	16	25	0	206	12	662		
DEMAND	6	16	25	30	224	13	743		
DEMAND	6	16	26	0	228	12	668		
DEMAND	6	16	26	30	226	11	710		
DEMAND	6	16	27	0	218	16	733		
DEMAND	6	16	27	30	227	20	700		
DEMAND	6	16	28	0	231	16	767		
DEMAND	6	16	28	30	222	14	667		
DEMAND	6	16	29	0	217	14	712		
DEMAND	6	16	29	30	214	18	656		
DEMAND	6	16	30	0	222	17	562		
DEMAND	6	16	30	30	216	14	674		
DEMAND	6	16	31	0	219	12	611		
DEMAND	6	16	31	30	228	14	807		
DEMAND	6	16	32	0	216	10	688		
DEMAND	6	16	32	30	216	16	694		
DEMAND	6	16	33	0	223	22	699		
DEMAND	6	16	33	30	218	16	604		
DEMAND	6	16	34	0	212	8	717		
DEMAND	6	16	34	30	226	20	701		
DEMAND	6	16	35	0	215	12	666		
DEMAND	6	16	35	30	208	18	735		
DEMAND	6	16	36	0	220	12	738		
DEMAND	6	16	36	30	210	8	674		
DEMAND	6	16	37	0	212	19	596		
DEMAND	6	16	37	30	216	24	651		
DEMAND	6	16	38	0	216	13	756		
DEMAND	6	16	38	30	226	7	625		
DEMAND	6	16	39	0	213	18	745		
DEMAND	6	16	39	30	209	23	707		
DEMAND	6	16	40	0	213	22	630		
DEMAND	6	16	40	30	211	17	649		
DEMAND	6	16	41	0	211	21	674		
DEMAND	6	16	41	30	219	26	775		
DEMAND	6	16	42	0	210	16	740		
DEMAND	6	16	42	30	222	8	682		
DEMAND	6	16	43	0	222	14	646		
DEMAND	6	16	43	30	218	23	715		
DEMAND	6	16	44	0	219	15	718		
DEMAND	6	16	44	30	209	15	702		
DEMAND	6	16	45	0	211	14	644		
DEMAND	6	16	45	30	207	14	750		
DEMAND	6	16	46	0	221	22	681		
DEMAND	6	16	46	30	208	22	621		
DEMAND	6	16	47	0	219	14	732		
DEMAND	6	16	47	30	216	22	638		
DEMAND	6	16	48	0	214	17	713		
DEMAND	6	16	48	30	214	17	690		
DEMAND	6	16	49	0	208	19	602		
DEMAND	6	16	49	30	212	9	687		
DEMAND	6	16	50	0	218	23	746		
DEMAND	6	16	50	30	216	21	631		
DEMAND	6	16	51	0	213	13	722		
DEMAND	6	16	51	30	222	14	685		
DEMAND	6	16	52	0	210	18	664		
DEMAND	6	16	52	30	217	27	607		
DEMAND	6	16	53	0	212	19	631		
DEMAND	6	16	53	30	212	15	690		
DEMAND	6	16	54	0	202	14	665		
DEMAND	6	16	54	30	208	22	775		
DEMAND	6	16	55	0	219	11	664		
DEMAND	6	16	55	30	205	20	655		
DEMAND	6	16	56	0	217	27	669		
DEMAND	6	16	56	30	209	27	763		
DEMAND	6	16	57	0	216	18	670		
DEMAND	6	16	57	30	215	29	703		
DEMAND	6	16	58	0	220	19	636		
DEMAND	6	16	58	30	203	27	733		
DEMAND	6	16	59	0	200	21	694		
DEMAND	6	16	59	30	209	14	676		
DEMAND	6	17	0	0	201	13	651		
DEMAND	6	17	0	30	206	13	708		
DEMAND	6	17	1	0	204	29	631		
DEMAND	6	17	1	30	203	21	710		
DEMAND	6	17	2	0	207	29	678		
DEMAND	6	17	2	30	208	19	648		
DEMAND	6	17	3	0	215	17	691		
DEMAND	6	17	3	30	208	20	750		
DEMAND	6	17	4	0	216	29	731		
DEMAND	6	17	4	30	210	24	721		
DEMAND	6	17	5	0	205	12	693		
DEMAND	6	17	5	30	206	14	720		
DEMAND	6	17	6	0	191	30	696		
DEMAND	6	17	6	30	204	30	700		
DEMAND	6	17	7	0	210	21	767		
DEMAND	6	17	7	30	205	20	651		
DEMAND	6	17	8	0	206	28	753		
DEMAND	6	17	8	30	208	17	690		
DEMAND	6	17	9	0	200	31	649		
DEMAND	6	17	9	30	206	25	654		
DEMAND	6	17	10	0	193	21	662		
DEMAND	6	17	10	30	203	35	777		
DEMAND	6	17	11	0	195	18	655		
DEMAND	6	17	11	30	203	15	668		
DEMAND	6	17	12	0	200	17	706		
DEMAND	6	17	12	30	209	31	763		
DEMAND	6	17	13	0	201	34	724		
DEMAND	6	17	13	30	203	27	735		
DEMAND	6	17	14	0	205	24	721		
DEMAND	6	17	14	30	196	35	683		
DEMAND	6	17	15	0	202	27	717		
DEMAND	6	17	15	30	204	21	722		
DEMAND	6	17	16	0	197	30	702		
DEMAND	6	17	16	30	186	29	699		
DEMAND	6	17	17	0	198	23	759		
DEMAND	6	17	17	30	191	26	780		
DEMAND	6	17	18	0	194	15	676		
DEMAND	6	17	18	30	199	30	765		
DEMAND	6	17	19	0	197	16	716		
DEMAND	6	17	19	30	195	16	690		
DEMAND	6	17	20	0	197	24	792		
DEMAND	6	17	20	30	206	28	745		
DEMAND	6	17	21	0	205	34	740		
DEMAND	6	17	21	30	194	27	675		
DEMAND	6	17	22	0	194	23	711		
DEMAND	6	17	22	30	185	34	803		
DEMAND	6	17	23	0	194	35	682		
DEMAND	6	17	23	30	192	32	745		
DEMAND	6	17	24	0	194	37	788		
DEMAND	6	17	24	30	207	34	702		
DEMAND	6	17	25	0	191	25	801		
DEMAND	6	17	25	30	202	18	766		
DEMAND	6	17	26	0	183	20	752		
DEMAND	6	17	26	30	194	24	776		
DEMAND	6	17	27	0	179	43	768		
DEMAND	6	17	27	30	199	26	723		
DEMAND	6	17	28	0	199	30	742		
DEMAND	6	17	28	30	206	35	694		
DEMAND	6	17	29	0	186	23	720		
DEMAND	6	17	29	30	181	37	772		
DEMAND	6	17	30	0	191	32	736		
DEMAND	6	17	30	30	184	22	875		
DEMAND	6	17	31	0	179	31	765		
DEMAND	6	17	31	30	176	20	705		
DEMAND	6	17	32	0	193	33	728		
DEMAND	6	17	32	30	188	22	778		
DEMAND	6	17	33	0	191	31	745		
DEMAND	6	17	33	30	170	32	729		
DEMAND	6	17	34	0	201	38	845		
DEMAND	6	17	34	30	178	33	790		
DEMAND	6	17	35	0	174	31	754		
DEMAND	6	17	35	30	177	27	820		
DEMAND	6	17	36	0	180	44	779		
DEMAND	6	17	36	30	174	39	738		
DEMAND	6	17	37	0	201	37	846		
DEMAND	6	17	37	30	189	27	775		
DEMAND	6	17	38	0	193	38	840		
DEMAND	6	17	38	30	188	42	772		
DEMAND	6	17	39	0	168	45	738		
DEMAND	6	17	39	30	174	28	876		
DEMAND	6	17	40	0	178	32	805		
DEMAND	6	17	40	30	191	34	859		
DEMAND	6	17	41	0	174	46	822		
DEMAND	6	17	41	30	158	35	869		
DEMAND	6	17	42	0	168	29	886		
DEMAND	6	17	42	30	182	40	860		
DEMAND	6	17	43	0	179	40	885		
DEMAND	6	17	43	30	182	29	825		
DEMAND	6	17	44	0	164	29	810		
DEMAND	6	17	44	30	179	37	813		
DEMAND	6	17	45	0	161	43	880		
DEMAND	6	17	45	30	194	45	826		
DEMAND	6	17	46	0	174	34	780		
DEMAND	6	17	46	30	165	29	871		
DEMAND	6	17	47	0	181	32	903		
DEMAND	6	17	47	30	183	34	998		
DEMAND	6	17	48	0	164	30	724		
DEMAND	6	17	48	30	173	28	821		
DEMAND	6	17	49	0	180	36	918		
DEMAND	6	17	49	30	172	49	916		
DEMAND	6	17	50	0	161	30	868		
DEMAND	6	17	50	30	174	46	835		
DEMAND	6	17	51	0	179	39	862		
DEMAND	6	17	51	30	170	38	894		
DEMAND	6	17	52	0	187	46	963		
DEMAND	6	17	52	30	166	45	971		
DEMAND	6	17	53	0	153	35	997		
DEMAND	6	17	53	30	162	36	1030		
DEMAND	6	17	54	0	159	45	843		
DEMAND	6	17	54	30	177	45	889		
DEMAND	6	17	55	0	179	51	926		
DEMAND	6	17	55	30	175	53	762		
DEMAND	6	17	56	0	142	55	954		
DEMAND	6	17	56	30	150	51	893		
DEMAND	6	17	57	0	167	45	815		
DEMAND	6	17	57	30	159	33	1025		
DEMAND	6	17	58	0	152	33	902		
DEMAND	6	17	58	30	160	31	931		
DEMAND	6	17	59	0	169	48	834		
DEMAND	6	17	59	30	147	48	846		
DEMAND	6	18	0	0	146	51	938		
DEMAND	6	18	0	30	166	42	1009		
DEMAND	6	18	1	0	163	47	1016		
DEMAND	6	18	1	30	155	38	850		
DEMAND	6	18	2	0	185	41	957		
DEMAND	6	18	2	30	150	51	912		
DEMAND	6	18	3	0	171	37	963		
DEMAND	6	18	3	30	137	38	986		
DEMAND	6	18	4	0	162	37	916		
DEMAND	6	18	4	30	171	53	935		
DEMAND	6	18	5	0	154	40	863		
DEMAND	6	18	5	30	153	41	1069		
DEMAND	6	18	6	0	171	48	923		
DEMAND	6	18	6	30	161	41	1063		
DEMAND	6	18	7	0	179	52	1010		
DEMAND	6	18	7	30	147	40	838		
DEMAND	6	18	8	0	160	35	970		
DEMAND	6	18	8	30	156	43	1131		
DEMAND	6	18	9	0	136	56	905		
DEMAND	6	18	9	30	159	57	1002		
DEMAND	6	18	10	0	153	47	962		
DEMAND	6	18	10	30	161	56	1027		
DEMAND	6	18	11	0	145	43	878		
DEMAND	6	18	11	30	157	58	870		
DEMAND	6	18	12	0	148	40	1098		
DEMAND	6	18	12	30	142	57	992		
DEMAND	6	18	13	0	159	39	853		
DEMAND	6	18	13	30	164	42	987		
DEMAND	6	18	14	0	142	48	947		
DEMAND	6	18	14	30	159	50	1012		
DEMAND	6	18	15	0	160	55	996		
DEMAND	6	18	15	30	137	58	1034		
DEMAND	6	18	16	0	121	58	1027		
DEMAND	6	18	16	30	150	55	940		
DEMAND	6	18	17	0	154	48	1047		
DEMAND	6	18	17	30	163	52	931		
DEMAND	6	18	18	0	162	55	907		
DEMAND	6	18	18	30	153	55	1091		
DEMAND	6	18	19	0	132	57	871		
DEMAND	6	18	19	30	133	52	1061		
DEMAND	6	18	20	0	150	51	1048		
DEMAND	6	18	20	30	148	48	955		
DEMAND	6	18	21	0	144	62	1138		
DEMAND	6	18	21	30	149	56	1062		
DEMAND	6	18	22	0	132	44	1171		
DEMAND	6	18	22	30	147	59	1014		
DEMAND	6	18	23	0	151	63	1104		
DEMAND	6	18	23	30	143	41	1116		
DEMAND	6	18	24	0	140	61	1058		
DEMAND	6	18	24	30	132	48	1250		
DEMAND	6	18	25	0	140	45	1019		
DEMAND	6	18	25	30	153	48	1050		
DEMAND	6	18	26	0	137	60	1194		
DEMAND	6	18	26	30	133	48	1132		
DEMAND	6	18	27	0	139	62	1234		
DEMAND	6	18	27	30	111	54	1178		
DEMAND	6	18	28	0	126	60	1075		
DEMAND	6	18	28	30	124	59	1259		
DEMAND	6	18	29	0	148	50	1016		
DEMAND	6	18	29	30	137	43	1102		
DEMAND	6	18	30	0	114	50	1033		
DEMAND	6	18	30	30	140	42	1228		
DEMAND	6	18	31	0	125	53	1201		
DEMAND	6	18	31	30	138	61	1094		
DEMAND	6	18	32	0	130	66	1108		
DEMAND	6	18	32	30	145	56	1183		
DEMAND	6	18	33	0	131	50	1146		
DEMAND	6	18	33	30	123	63	1132		
DEMAND	6	18	34	0	125	61	983		
DEMAND	6	18	34	30	123	56	1195		
DEMAND	6	18	35	0	108	58	1038		
DEMAND	6	18	35	30	119	60	1124		
DEMAND	6	18	36	0	122	56	1249		
DEMAND	6	18	36	30	101	62	1086		
DEMAND	6	18	37	0	129	58	1237		
DEMAND	6	18	37	30	101	58	1049		
DEMAND	6	18	38	0	125	62	1210		
DEMAND	6	18	38	30	139	58	1241		
DEMAND	6	18	39	0	108	59	1229		
DEMAND	6	18	39	30	136	58	1164		
DEMAND	6	18	40	0	126	59	1329		
DEMAND	6	18	40	30	103	61	1040		
DEMAND	6	18	41	0	131	63	1077		
DEMAND	6	18	41	30	95	50	1228		
DEMAND	6	18	42	0	137	51	1102		
DEMAND	6	18	42	30	110	57	1105		
DEMAND	6	18	43	0	119	64	1289		
DEMAND	6	18	43	30	135	66	1222		
DEMAND	6	18	44	0	98	49	1241		
DEMAND	6	18	44	30	115	57	1205		
DEMAND	6	18	45	0	117	64	1230		
DEMAND	6	18	45	30	107	67	1313		
DEMAND	6	18	46	0	123	59	1136		
DEMAND	6	18	46	30	117	64	1165		
DEMAND	6	18	47	0	97	60	1402		
DEMAND	6	18	47	30	112	61	1290		
DEMAND	6	18	48	0	103	66	1038		
DEMAND	6	18	48	30	114	53	1082		
DEMAND	6	18	49	0	109	61	1316		
DEMAND	6	18	49	30	123	55	1138		
DEMAND	6	18	50	0	113	62	1349		
DEMAND	6	18	50	30	113	66	1375		
DEMAND	6	18	51	0	92	69	1400		
DEMAND	6	18	51	30	115	66	1287		
DEMAND	6	18	52	0	117	67	1185		
DEMAND	6	18	52	30	88	52	1163		
DEMAND	6	18	53	0	105	62	1361		
DEMAND	6	18	53	30	92	64	1345		
DEMAND	6	18	54	0	123	63	1195		
DEMAND	6	18	54	30	105	70	1228		
DEMAND	6	18	55	0	92	61	1333		
DEMAND	6	18	55	30	120	64	1348		
DEMAND	6	18	56	0	89	58	1312		
DEMAND	6	18	56	30	98	59	1169		
DEMAND	6	18	57	0	102	62	1396		
DEMAND	6	18	57	30	95	64	1171		
DEMAND	6	18	58	0	110	65	1317		
DEMAND	6	18	58	30	98	69	1230		
DEMAND	6	18	59	0	112	61	1196		
DEMAND	6	18	59	30	81	68	1218		
DEMAND	6	19	0	0	111	63	1271		
DEMAND	6	19	0	30	89	95	1228		
DEMAND	6	19	1	0	81	99	1307		
DEMAND	6	19	1	30	107	90	1474		
DEMAND	6	19	2	0	97	106	1487		
DEMAND	6	19	2	30	89	96	1306		
DEMAND	6	19	3	0	102	94	1289		
DEMAND	6	19	3	30	84	101	1279		
DEMAND	6	19	4	0	96	97	1370		
DEMAND	6	19	4	30	92	98	1527		
DEMAND	6	19	5	0	72	102	1426		
DEMAND	6	19	5	30	99	102	1308		
DEMAND	6	19	6	0	95	96	1424		
DEMAND	6	19	6	30	90	100	1427		
DEMAND	6	19	7	0	103	107	1607		
DEMAND	6	19	7	30	79	107	1456		
DEMAND	6	19	8	0	90	96	1365		
DEMAND	6	19	8	30	94	91	1389		
DEMAND	6	19	9	0	82	94	1254		
DEMAND	6	19	9	30	98	96	1453		
DEMAND	6	19	10	0	80	94	1389		
DEMAND	6	19	10	30	66	99	1446		
DEMAND	6	19	11	0	85	97	1348		
DEMAND	6	19	11	30	85	102	1530		
DEMAND	6	19	12	0	100	102	1337		
DEMAND	6	19	12	30	75	103	1455		
DEMAND	6	19	13	0	106	98	1404		
DEMAND	6	19	13	30	97	100	1541		
DEMAND	6	19	14	0	77	103	1539		
DEMAND	6	19	14	30	78	94	1334		
DEMAND	6	19	15	0	82	99	1597		
DEMAND	6	19	15	30	105	105	1475		
DEMAND	6	19	16	0	59	101	1294		
DEMAND	6	19	16	30	106	109	1558		
DEMAND	6	19	17	0	82	108	1569		
DEMAND	6	19	17	30	79	96	1324		
DEMAND	6	19	18	0	80	97	1548		
DEMAND	6	19	18	30	72	106	1524		
DEMAND	6	19	19	0	80	111	1581		
DEMAND	6	19	19	30	67	102	1467		
DEMAND	6	19	20	0	86	106	1407		
DEMAND	6	19	20	30	81	98	1664		
DEMAND	6	19	21	0	73	105	1517		
DEMAND	6	19	21	30	93	111	1470		
DEMAND	6	19	22	0	85	106	1476		
DEMAND	6	19	22	30	70	102	1636		
DEMAND	6	19	23	0	81	100	1637		
DEMAND	6	19	23	30	57	95	1555		
DEMAND	6	19	24	0	78	106	1422		
DEMAND	6	19	24	30	65	108	1443		
DEMAND	6	19	25	0	85	105	1661		
DEMAND	6	19	25	30	77	106	1519		
DEMAND	6	19	26	0	55	102	1539		
DEMAND	6	19	26	30	52	110	1615		
DEMAND	6	19	27	0	56	104	1475		
DEMAND	6	19	27	30	55	107	1465		
DEMAND	6	19	28	0	74	104	1610		
DEMAND	6	19	28	30	54	109	1580		
DEMAND	6	19	29	0	75	99	1546		
DEMAND	6	19	29	30	63	106	1646		
DEMAND	6	19	30	0	63	112	1563		
DEMAND	6	19	30	30	77	113	1627		
DEMAND	6	19	31	0	64	108	1696		
DEMAND	6	19	31	30	68	110	1691		
DEMAND	6	19	32	0	63	103	1420		
DEMAND	6	19	32	30	74	99	1699		
DEMAND	6	19	33	0	67	107	1662		
DEMAND	6	19	33	30	60	103	1481		
DEMAND	6	19	34	0	76	103	1610		
DEMAND	6	19	34	30	65	109	1522		
DEMAND	6	19	35	0	44	108	1785		
DEMAND	6	19	35	30	77	101	1551		
DEMAND	6	19	36	0	55	111	1678		
DEMAND	6	19	36	30	48	106	1655		
DEMAND	6	19	37	0	50	104	1706		
DEMAND	6	19	37	30	62	99	1756		
DEMAND	6	19	38	0	58	104	1698		
DEMAND	6	19	38	30	69	104	1722		
DEMAND	6	19	39	0	74	109	1605		
DEMAND	6	19	39	30	50	105	1599		
DEMAND	6	19	40	0	61	111	1669		
DEMAND	6	19	40	30	48	103	1718		
DEMAND	6	19	41	0	56	107	1771		
DEMAND	6	19	41	30	70	105	1704		
DEMAND	6	19	42	0	44	108	1636		
DEMAND	6	19	42	30	53	113	1645		
DEMAND	6	19	43	0	46	111	1668		
DEMAND	6	19	43	30	50	113	1638		
DEMAND	6	19	44	0	53	110	1635		
DEMAND	6	19	44	30	51	110	1741		
DEMAND	6	19	45	0	64	105	1767		
DEMAND	6	19	45	30	70	107	1778		
DEMAND	6	19	46	0	54	114	1647		
DEMAND	6	19	46	30	60	114	1826		
DEMAND	6	19	47	0	51	104	1811		
DEMAND	6	19	47	30	57	110	1668		
DEMAND	6	19	48	0	65	108	1815		
DEMAND	6	19	48	30	59	107	1815		
DEMAND	6	19	49	0	64	114	1595		
DEMAND	6	19	49	30	40	111	1757		
DEMAND	6	19	50	0	53	109	1752		
DEMAND	6	19	50	30	36	113	1599		
DEMAND	6	19	51	0	51	114	1862		
DEMAND	6	19	51	30	48	108	1735		
DEMAND	6	19	52	0	56	114	1721		
DEMAND	6	19	52	30	35	112	1682		
DEMAND	6	19	53	0	56	109	1794		
DEMAND	6	19	53	30	50	107	1693		
DEMAND	6	19	54	0	38	108	1642		
DEMAND	6	19	54	30	39	115	1848		
DEMAND	6	19	55	0	41	112	1811		
DEMAND	6	19	55	30	50	108	1894		
DEMAND	6	19	56	0	49	106	1730		
DEMAND	6	19	56	30	30	113	1770		
DEMAND	6	19	57	0	50	111	1654		
DEMAND	6	19	57	30	37	110	1794		
DEMAND	6	19	58	0	49	114	1799		
DEMAND	6	19	58	30	53	107	1758		
DEMAND	6	19	59	0	48	109	1948		
DEMAND	6	19	59	30	45	106	1818		
DEMAND	6	20	0	0	44	106	1943		
DEMAND	6	20	0	30	42	110	1851		
DEMAND	6	20	1	0	39	104	1909		
DEMAND	6	20	1	30	46	110	1823		
DEMAND	6	20	2	0	25	110	1908		
DEMAND	6	20	2	30	46	108	1878		
DEMAND	6	20	3	0	27	107	1829		
DEMAND	6	20	3	30	43	108	1904		
DEMAND	6	20	4	0	41	105	1927		
DEMAND	6	20	4	30	36	109	1905		
DEMAND	6	20	5	0	28	114	1857		
DEMAND	6	20	5	30	28	112	1880		
DEMAND	6	20	6	0	39	112	1810		
DEMAND	6	20	6	30	38	112	1879		
DEMAND	6	20	7	0	32	103	1929		
DEMAND	6	20	7	30	33	99	1812		
DEMAND	6	20	8	0	25	107	1804		
DEMAND	6	20	8	30	30	104	1795		
DEMAND	6	20	9	0	24	117	1961		
DEMAND	6	20	9	30	38	114	1799		
DEMAND	6	20	10	0	27	100	1863		
DEMAND	6	20	10	30	38	107	1797		
DEMAND	6	20	11	0	29	112	1820		
DEMAND	6	20	11	30	33	112	2006		
DEMAND	6	20	12	0	35	114	1928		
DEMAND	6	20	12	30	38	104	1966		
DEMAND	6	20	13	0	19	108	1947		
DEMAND	6	20	13	30	22	101	1960		
DEMAND	6	20	14	0	37	109	1932		
DEMAND	6	20	14	30	25	116	1927		
DEMAND	6	20	15	0	17	105	1928		
DEMAND	6	20	15	30	42	108	1785		
DEMAND	6	20	16	0	38	102	1920		
DEMAND	6	20	16	30	38	107	1951		
DEMAND	6	20	17	0	24	108	1989		
DEMAND	6	20	17	30	26	101	1897		
DEMAND	6	20	18	0	27	98	1879		
DEMAND	6	20	18	30	31	98	1853		
DEMAND	6	20	19	0	27	107	2066		
DEMAND	6	20	19	30	29	106	1887		
DEMAND	6	20	20	0	16	116	2017		
DEMAND	6	20	20	30	31	110	1986		
DEMAND	6	20	21	0	22	108	1913		
DEMAND	6	20	21	30	26	107	1904		
DEMAND	6	20	22	0	34	113	1851		
DEMAND	6	20	22	30	20	107	1989		
