; MSControl_Server Game File									
; Apr 6th									
; Andrew Stokes									
;									
;	Profit	W.cost	J.cost	D.cost					
DEMAND	0	14	12	30	1472	493	185		
DEMAND	0	14	13	0	1429	519	156		
DEMAND	0	14	13	30	1651	444	188		
DEMAND	0	14	14	0	1571	427	172		
DEMAND	0	14	14	30	1460	553	190		
DEMAND	0	14	15	0	1548	498	186		
DEMAND	0	14	15	30	1627	482	166		
DEMAND	0	14	16	0	1559	540	168		
DEMAND	0	14	16	30	1621	408	186		
DEMAND	0	14	17	0	1402	441	172		
DEMAND	0	14	17	30	1523	388	173		
DEMAND	0	14	18	0	1561	324	152		
DEMAND	0	14	18	30	1645	448	190		
DEMAND	0	14	19	0	1394	387	186		
DEMAND	0	14	19	30	1591	363	188		
DEMAND	0	14	20	0	1599	510	162		
DEMAND	0	14	20	30	1586	460	169		
DEMAND	0	14	21	0	1408	499	165		
DEMAND	0	14	21	30	1486	446	181		
DEMAND	0	14	22	0	1712	379	173		
DEMAND	0	14	22	30	1601	540	194		
DEMAND	0	14	23	0	1595	526	175		
DEMAND	0	14	23	30	1419	398	174		
DEMAND	0	14	24	0	1630	419	186		
DEMAND	0	14	24	30	1709	416	192		
DEMAND	0	14	25	0	1597	361	172		
DEMAND	0	14	25	30	1580	346	181		
DEMAND	0	14	26	0	1663	527	155		
DEMAND	0	14	26	30	1440	350	194		
DEMAND	0	14	27	0	1534	413	178		
DEMAND	0	14	27	30	1428	430	161		
DEMAND	0	14	28	0	1521	456	170		
DEMAND	0	14	28	30	1519	445	158		
DEMAND	0	14	29	0	1605	368	172		
DEMAND	0	14	29	30	1740	345	150		
DEMAND	0	14	30	0	1618	400	185		
DEMAND	0	14	30	30	1678	434	161		
DEMAND	0	14	31	0	1686	481	181		
DEMAND	0	14	31	30	1657	367	188		
DEMAND	0	14	32	0	1734	268	178		
DEMAND	0	14	32	30	1473	290	188		
DEMAND	0	14	33	0	1523	304	190		
DEMAND	0	14	33	30	1671	264	158		
DEMAND	0	14	34	0	1546	287	184		
DEMAND	0	14	34	30	1573	327	186		
DEMAND	0	14	35	0	1737	285	187		
DEMAND	0	14	35	30	1666	297	176		
DEMAND	0	14	36	0	1797	268	193		
DEMAND	0	14	36	30	1679	408	174		
DEMAND	0	14	37	0	1695	342	171		
DEMAND	0	14	37	30	1485	350	154		
DEMAND	0	14	38	0	1475	317	180		
DEMAND	0	14	38	30	1719	381	160		
DEMAND	0	14	39	0	1436	323	178		
DEMAND	0	14	39	30	1626	298	170		
DEMAND	0	14	40	0	1618	319	186		
DEMAND	0	14	40	30	1451	326	174		
DEMAND	0	14	41	0	1711	296	188		
DEMAND	0	14	41	30	1588	248	174		
DEMAND	0	14	42	0	1612	337	177		
DEMAND	0	14	42	30	1657	329	177		
DEMAND	0	14	43	0	1722	276	200		
DEMAND	0	14	43	30	1508	399	179		
DEMAND	0	14	44	0	1761	293	184		
DEMAND	0	14	44	30	1632	295	189		
DEMAND	0	14	45	0	1623	403	184		
DEMAND	0	14	45	30	1720	273	148		
DEMAND	0	14	46	0	1458	361	202		
DEMAND	0	14	46	30	1690	304	175		
DEMAND	0	14	47	0	1701	372	172		
DEMAND	0	14	47	30	1770	368	205		
DEMAND	0	14	48	0	1586	308	167		
DEMAND	0	14	48	30	1680	228	220		
DEMAND	0	14	49	0	1524	243	177		
DEMAND	0	14	49	30	1736	370	170		
DEMAND	0	14	50	0	1735	313	194		
DEMAND	0	14	50	30	1544	249	182		
DEMAND	0	14	51	0	1562	314	192		
DEMAND	0	14	51	30	1472	280	185		
DEMAND	0	14	52	0	1460	297	191		
DEMAND	0	14	52	30	1573	216	197		
DEMAND	0	14	53	0	1819	241	175		
DEMAND	0	14	53	30	1814	307	170		
DEMAND	0	14	54	0	1552	195	215		
DEMAND	0	14	54	30	1721	345	215		
DEMAND	0	14	55	0	1638	200	192		
DEMAND	0	14	55	30	1511	316	183		
DEMAND	0	14	56	0	1583	289	180		
DEMAND	0	14	56	30	1654	286	172		
DEMAND	0	14	57	0	1871	316	170		
DEMAND	0	14	57	30	1665	333	169		
DEMAND	0	14	58	0	1697	268	209		
DEMAND	0	14	58	30	1651	208	186		
DEMAND	0	14	59	0	1746	207	196		
DEMAND	0	14	59	30	1716	194	164		
DEMAND	0	15	0	0	1531	323	206		
DEMAND	0	15	0	30	1713	229	191		
DEMAND	0	15	1	0	1533	215	192		
DEMAND	0	15	1	30	1746	251	169		
DEMAND	0	15	2	0	1604	206	199		
DEMAND	0	15	2	30	1562	224	173		
DEMAND	0	15	3	0	1634	250	177		
DEMAND	0	15	3	30	1775	258	178		
DEMAND	0	15	4	0	1777	280	219		
DEMAND	0	15	4	30	1806	238	192		
DEMAND	0	15	5	0	1886	276	217		
DEMAND	0	15	5	30	1777	312	205		
DEMAND	0	15	6	0	1896	218	200		
DEMAND	0	15	6	30	1776	215	192		
DEMAND	0	15	7	0	1795	266	195		
DEMAND	0	15	7	30	1756	197	188		
DEMAND	0	15	8	0	1541	321	204		
DEMAND	0	15	8	30	1731	238	215		
DEMAND	0	15	9	0	1821	240	210		
DEMAND	0	15	9	30	1623	201	182		
DEMAND	0	15	10	0	1725	281	173		
DEMAND	0	15	10	30	1851	152	202		
DEMAND	0	15	11	0	1557	246	214		
DEMAND	0	15	11	30	1803	231	233		
DEMAND	0	15	12	0	1699	187	188		
DEMAND	0	15	12	30	1834	170	168		
DEMAND	0	15	13	0	1675	221	159		
DEMAND	0	15	13	30	1672	182	226		
DEMAND	0	15	14	0	1754	217	219		
DEMAND	0	15	14	30	1666	188	211		
DEMAND	0	15	15	0	1687	223	227		
DEMAND	0	15	15	30	1667	242	205		
DEMAND	0	15	16	0	1751	186	189		
DEMAND	0	15	16	30	1849	203	193		
DEMAND	0	15	17	0	1802	141	194		
DEMAND	0	15	17	30	1739	210	221		
DEMAND	0	15	18	0	1895	241	203		
DEMAND	0	15	18	30	1850	237	191		
DEMAND	0	15	19	0	1880	194	186		
DEMAND	0	15	19	30	1735	223	182		
DEMAND	0	15	20	0	1867	239	177		
DEMAND	0	15	20	30	1744	200	221		
DEMAND	0	15	21	0	1672	220	214		
DEMAND	0	15	21	30	1895	188	219		
DEMAND	0	15	22	0	1743	235	183		
DEMAND	0	15	22	30	1767	193	214		
DEMAND	0	15	23	0	1799	179	206		
DEMAND	0	15	23	30	1825	175	184		
DEMAND	0	15	24	0	1849	246	222		
DEMAND	0	15	24	30	1720	225	245		
DEMAND	0	15	25	0	1853	186	169		
DEMAND	0	15	25	30	1740	267	238		
DEMAND	0	15	26	0	1871	220	207		
DEMAND	0	15	26	30	1754	225	203		
DEMAND	0	15	27	0	1935	182	175		
DEMAND	0	15	27	30	1658	191	186		
DEMAND	0	15	28	0	1739	250	187		
DEMAND	0	15	28	30	1660	172	184		
DEMAND	0	15	29	0	1870	254	199		
DEMAND	0	15	29	30	1812	211	222		
DEMAND	0	15	30	0	1865	218	202		
DEMAND	0	15	30	30	1745	235	211		
DEMAND	0	15	31	0	1741	266	245		
DEMAND	0	15	31	30	1751	172	197		
DEMAND	0	15	32	0	1746	171	222		
DEMAND	0	15	32	30	1650	170	215		
DEMAND	0	15	33	0	1859	205	207		
DEMAND	0	15	33	30	1958	235	246		
DEMAND	0	15	34	0	1674	175	197		
DEMAND	0	15	34	30	1725	219	201		
DEMAND	0	15	35	0	1829	227	186		
DEMAND	0	15	35	30	1800	208	220		
DEMAND	0	15	36	0	1764	187	194		
DEMAND	0	15	36	30	1840	179	252		
DEMAND	0	15	37	0	1722	213	214		
DEMAND	0	15	37	30	1685	303	243		
DEMAND	0	15	38	0	1815	229	225		
DEMAND	0	15	38	30	1838	172	271		
DEMAND	0	15	39	0	1906	181	186		
DEMAND	0	15	39	30	1758	176	200		
DEMAND	0	15	40	0	1756	170	241		
DEMAND	0	15	40	30	1703	292	251		
DEMAND	0	15	41	0	1735	294	215		
DEMAND	0	15	41	30	1658	200	259		
DEMAND	0	15	42	0	1856	247	208		
DEMAND	0	15	42	30	1736	216	203		
DEMAND	0	15	43	0	1612	140	227		
DEMAND	0	15	43	30	1719	203	218		
DEMAND	0	15	44	0	1869	201	216		
DEMAND	0	15	44	30	1889	193	238		
DEMAND	0	15	45	0	1892	223	228		
DEMAND	0	15	45	30	1920	227	241		
DEMAND	0	15	46	0	1890	192	197		
DEMAND	0	15	46	30	1932	196	237		
DEMAND	0	15	47	0	1883	218	233		
DEMAND	0	15	47	30	1898	237	217		
DEMAND	0	15	48	0	1857	260	256		
DEMAND	0	15	48	30	1864	167	246		
DEMAND	0	15	49	0	1936	237	219		
DEMAND	0	15	49	30	1835	253	214		
DEMAND	0	15	50	0	1702	225	214		
DEMAND	0	15	50	30	1798	253	231		
DEMAND	0	15	51	0	1727	163	241		
DEMAND	0	15	51	30	1789	149	187		
DEMAND	0	15	52	0	1772	188	273		
DEMAND	0	15	52	30	1906	158	254		
DEMAND	0	15	53	0	1915	250	252		
DEMAND	0	15	53	30	1966	222	273		
DEMAND	0	15	54	0	1860	154	260		
DEMAND	0	15	54	30	1901	217	202		
DEMAND	0	15	55	0	1963	222	266		
DEMAND	0	15	55	30	1840	228	262		
DEMAND	0	15	56	0	1776	165	196		
DEMAND	0	15	56	30	1795	240	244		
DEMAND	0	15	57	0	1810	227	223		
DEMAND	0	15	57	30	1808	239	256		
DEMAND	0	15	58	0	1710	170	220		
DEMAND	0	15	58	30	1952	324	246		
DEMAND	0	15	59	0	1684	337	296		
DEMAND	0	15	59	30	1755	250	246		
DEMAND	0	16	0	0	1740	275	219		
DEMAND	0	16	0	30	1944	223	264		
DEMAND	0	16	1	0	1908	257	249		
DEMAND	0	16	1	30	1916	220	222		
DEMAND	0	16	2	0	1874	162	287		
DEMAND	0	16	2	30	1781	233	191		
DEMAND	0	16	3	0	1907	153	218		
DEMAND	0	16	3	30	1777	318	271		
DEMAND	0	16	4	0	1864	263	238		
DEMAND	0	16	4	30	1873	237	272		
DEMAND	0	16	5	0	1835	224	243		
DEMAND	0	16	5	30	1770	328	223		
DEMAND	0	16	6	0	1761	321	229		
DEMAND	0	16	6	30	1858	283	212		
DEMAND	0	16	7	0	1849	271	235		
DEMAND	0	16	7	30	1866	219	220		
DEMAND	0	16	8	0	1946	217	310		
DEMAND	0	16	8	30	1749	144	248		
DEMAND	0	16	9	0	1778	225	261		
DEMAND	0	16	9	30	1886	287	287		
DEMAND	0	16	10	0	1859	292	257		
DEMAND	0	16	10	30	1888	183	261		
DEMAND	0	16	11	0	1764	203	256		
DEMAND	0	16	11	30	1756	319	218		
DEMAND	0	16	12	0	1867	173	284		
DEMAND	0	16	12	30	1972	309	234		
DEMAND	0	16	13	0	1886	136	277		
DEMAND	0	16	13	30	1839	239	297		
DEMAND	0	16	14	0	1902	125	296		
DEMAND	0	16	14	30	1911	343	252		
DEMAND	0	16	15	0	1730	279	296		
DEMAND	0	16	15	30	1818	155	327		
DEMAND	0	16	16	0	1851	167	298		
DEMAND	0	16	16	30	1837	255	253		
DEMAND	0	16	17	0	1753	235	263		
DEMAND	0	16	17	30	1851	268	255		
DEMAND	0	16	18	0	1906	245	341		
DEMAND	0	16	18	30	1928	164	294		
DEMAND	0	16	19	0	1821	191	314		
DEMAND	0	16	19	30	1867	341	259		
DEMAND	0	16	20	0	1944	297	275		
DEMAND	0	16	20	30	1953	285	306		
DEMAND	0	16	21	0	1802	378	267		
DEMAND	0	16	21	30	1807	206	296		
DEMAND	0	16	22	0	1841	183	283		
DEMAND	0	16	22	30	1839	278	302		
DEMAND	0	16	23	0	1864	307	278		
DEMAND	0	16	23	30	1787	295	306		
DEMAND	0	16	24	0	1841	282	319		
DEMAND	0	16	24	30	1840	292	288		
DEMAND	0	16	25	0	1794	233	268		
DEMAND	0	16	25	30	1942	157	295		
DEMAND	0	16	26	0	1747	329	335		
DEMAND	0	16	26	30	1840	272	267		
DEMAND	0	16	27	0	1941	305	242		
DEMAND	0	16	27	30	1900	214	282		
DEMAND	0	16	28	0	1770	279	289		
DEMAND	0	16	28	30	1814	236	245		
DEMAND	0	16	29	0	1861	147	297		
DEMAND	0	16	29	30	1793	270	259		
DEMAND	0	16	30	0	1881	270	346		
DEMAND	0	16	30	30	1770	238	314		
DEMAND	0	16	31	0	1804	248	275		
DEMAND	0	16	31	30	1799	268	288		
DEMAND	0	16	32	0	1801	185	313		
DEMAND	0	16	32	30	1838	189	269		
DEMAND	0	16	33	0	1810	286	330		
DEMAND	0	16	33	30	1813	290	319		
DEMAND	0	16	34	0	1796	216	348		
DEMAND	0	16	34	30	1843	215	336		
DEMAND	0	16	35	0	1784	197	335		
DEMAND	0	16	35	30	1818	285	336		
DEMAND	0	16	36	0	1840	367	291		
DEMAND	0	16	36	30	1777	274	258		
DEMAND	0	16	37	0	1826	211	310		
DEMAND	0	16	37	30	1890	284	340		
DEMAND	0	16	38	0	1838	271	313		
DEMAND	0	16	38	30	1893	370	301		
DEMAND	0	16	39	0	1722	395	378		
DEMAND	0	16	39	30	1814	252	379		
DEMAND	0	16	40	0	1820	320	317		
DEMAND	0	16	40	30	1822	131	276		
DEMAND	0	16	41	0	1779	356	290		
DEMAND	0	16	41	30	1738	251	298		
DEMAND	0	16	42	0	1794	166	285		
DEMAND	0	16	42	30	1871	307	362		
DEMAND	0	16	43	0	1748	270	319		
DEMAND	0	16	43	30	1780	264	314		
DEMAND	0	16	44	0	1759	192	352		
DEMAND	0	16	44	30	1817	167	337		
DEMAND	0	16	45	0	1845	252	351		
DEMAND	0	16	45	30	1782	192	326		
DEMAND	0	16	46	0	1869	162	359		
DEMAND	0	16	46	30	1775	319	362		
DEMAND	0	16	47	0	1795	155	411		
DEMAND	0	16	47	30	1848	334	394		
DEMAND	0	16	48	0	1799	374	373		
DEMAND	0	16	48	30	1830	231	345		
DEMAND	0	16	49	0	1764	150	394		
DEMAND	0	16	49	30	1730	176	358		
DEMAND	0	16	50	0	1740	325	353		
DEMAND	0	16	50	30	1834	167	386		
DEMAND	0	16	51	0	1788	233	360		
DEMAND	0	16	51	30	1752	222	427		
DEMAND	0	16	52	0	1818	223	394		
DEMAND	0	16	52	30	1808	379	342		
DEMAND	0	16	53	0	1789	293	382		
DEMAND	0	16	53	30	1792	318	439		
DEMAND	0	16	54	0	1726	334	463		
DEMAND	0	16	54	30	1717	197	397		
DEMAND	0	16	55	0	1713	205	409		
DEMAND	0	16	55	30	1735	262	446		
DEMAND	0	16	56	0	1720	208	414		
DEMAND	0	16	56	30	1785	287	448		
DEMAND	0	16	57	0	1725	389	446		
DEMAND	0	16	57	30	1767	382	493		
DEMAND	0	16	58	0	1753	362	477		
DEMAND	0	16	58	30	1840	164	442		
DEMAND	0	16	59	0	1715	253	500		
DEMAND	0	16	59	30	1795	350	493		
DEMAND	0	17	0	0	1659	313	500		
DEMAND	0	17	0	30	1715	300	563		
DEMAND	0	17	1	0	1737	370	435		
DEMAND	0	17	1	30	1683	343	552		
DEMAND	0	17	2	0	1695	272	532		
DEMAND	0	17	2	30	1700	361	504		
DEMAND	0	17	3	0	1694	118	495		
DEMAND	0	17	3	30	1750	163	462		
DEMAND	0	17	4	0	1782	191	504		
DEMAND	0	17	4	30	1691	226	496		
DEMAND	0	17	5	0	1765	273	554		
DEMAND	0	17	5	30	1669	351	499		
DEMAND	0	17	6	0	1682	186	461		
DEMAND	0	17	6	30	1642	205	492		
DEMAND	0	17	7	0	1640	218	542		
DEMAND	0	17	7	30	1677	281	484		
DEMAND	0	17	8	0	1674	178	516		
DEMAND	0	17	8	30	1682	198	507		
DEMAND	0	17	9	0	1701	265	482		
DEMAND	0	17	9	30	1629	251	489		
DEMAND	0	17	10	0	1725	250	482		
DEMAND	0	17	10	30	1726	247	462		
DEMAND	0	17	11	0	1691	382	466		
DEMAND	0	17	11	30	1701	178	494		
DEMAND	0	17	12	0	1684	157	508		
DEMAND	0	17	12	30	1693	210	512		
DEMAND	0	17	13	0	1565	351	508		
DEMAND	0	17	13	30	1668	319	473		
DEMAND	0	17	14	0	1753	296	507		
DEMAND	0	17	14	30	1626	327	566		
DEMAND	0	17	15	0	1752	274	500		
DEMAND	0	17	15	30	1690	195	496		
DEMAND	0	17	16	0	1575	363	536		
DEMAND	0	17	16	30	1670	264	519		
DEMAND	0	17	17	0	1650	306	549		
DEMAND	0	17	17	30	1595	251	585		
DEMAND	0	17	18	0	1637	162	509		
DEMAND	0	17	18	30	1611	245	497		
DEMAND	0	17	19	0	1743	266	520		
DEMAND	0	17	19	30	1751	306	553		
DEMAND	0	17	20	0	1610	335	482		
DEMAND	0	17	20	30	1716	170	520		
DEMAND	0	17	21	0	1681	278	462		
DEMAND	0	17	21	30	1610	194	495		
DEMAND	0	17	22	0	1661	254	541		
DEMAND	0	17	22	30	1651	304	543		
DEMAND	0	17	23	0	1609	162	547		
DEMAND	0	17	23	30	1575	216	504		
DEMAND	0	17	24	0	1560	293	555		
DEMAND	0	17	24	30	1692	270	504		
DEMAND	0	17	25	0	1709	331	564		
DEMAND	0	17	25	30	1682	341	523		
DEMAND	0	17	26	0	1481	205	502		
DEMAND	0	17	26	30	1542	326	556		
DEMAND	0	17	27	0	1614	269	594		
DEMAND	0	17	27	30	1541	371	552		
DEMAND	0	17	28	0	1514	237	532		
DEMAND	0	17	28	30	1538	181	549		
DEMAND	0	17	29	0	1588	361	514		
DEMAND	0	17	29	30	1609	236	538		
DEMAND	0	17	30	0	1694	238	485		
DEMAND	0	17	30	30	1531	203	537		
DEMAND	0	17	31	0	1590	174	597		
DEMAND	0	17	31	30	1559	259	607		
DEMAND	0	17	32	0	1685	214	561		
DEMAND	0	17	32	30	1596	283	494		
DEMAND	0	17	33	0	1543	198	631		
DEMAND	0	17	33	30	1646	158	576		
DEMAND	0	17	34	0	1584	269	492		
DEMAND	0	17	34	30	1483	249	525		
DEMAND	0	17	35	0	1624	231	546		
DEMAND	0	17	35	30	1586	312	534		
DEMAND	0	17	36	0	1574	190	589		
DEMAND	0	17	36	30	1510	207	552		
DEMAND	0	17	37	0	1436	248	591		
DEMAND	0	17	37	30	1512	313	576		
DEMAND	0	17	38	0	1437	220	574		
DEMAND	0	17	38	30	1569	274	578		
DEMAND	0	17	39	0	1514	221	622		
DEMAND	0	17	39	30	1494	263	605		
DEMAND	0	17	40	0	1503	298	559		
DEMAND	0	17	40	30	1585	303	543		
DEMAND	0	17	41	0	1537	201	585		
DEMAND	0	17	41	30	1556	178	584		
DEMAND	0	17	42	0	1449	207	563		
DEMAND	0	17	42	30	1496	289	564		
DEMAND	0	17	43	0	1316	188	610		
DEMAND	0	17	43	30	1423	292	570		
DEMAND	0	17	44	0	1501	288	581		
DEMAND	0	17	44	30	1548	185	573		
DEMAND	0	17	45	0	1348	303	522		
DEMAND	0	17	45	30	1605	217	645		
DEMAND	0	17	46	0	1618	203	611		
DEMAND	0	17	46	30	1544	254	588		
DEMAND	0	17	47	0	1499	185	553		
DEMAND	0	17	47	30	1470	181	657		
DEMAND	0	17	48	0	1542	190	566		
DEMAND	0	17	48	30	1541	244	574		
DEMAND	0	17	49	0	1486	229	524		
DEMAND	0	17	49	30	1366	268	644		
DEMAND	0	17	50	0	1353	229	665		
DEMAND	0	17	50	30	1432	205	599		
DEMAND	0	17	51	0	1390	240	617		
DEMAND	0	17	51	30	1467	241	700		
DEMAND	0	17	52	0	1496	241	655		
DEMAND	0	17	52	30	1430	181	655		
DEMAND	0	17	53	0	1427	195	650		
DEMAND	0	17	53	30	1490	204	660		
DEMAND	0	17	54	0	1305	207	584		
DEMAND	0	17	54	30	1378	245	599		
DEMAND	0	17	55	0	1409	225	606		
DEMAND	0	17	55	30	1376	208	678		
DEMAND	0	17	56	0	1498	299	644		
DEMAND	0	17	56	30	1276	184	608		
DEMAND	0	17	57	0	1516	281	644		
DEMAND	0	17	57	30	1443	250	633		
DEMAND	0	17	58	0	1554	197	654		
DEMAND	0	17	58	30	1361	254	683		
DEMAND	0	17	59	0	1499	257	605		
DEMAND	0	17	59	30	1438	232	610		
DEMAND	0	18	0	0	1207	285	696		
DEMAND	0	18	0	30	1434	220	587		
DEMAND	0	18	1	0	1359	276	611		
DEMAND	0	18	1	30	1249	219	747		
DEMAND	0	18	2	0	1277	268	689		
DEMAND	0	18	2	30	1421	194	710		
DEMAND	0	18	3	0	1191	274	635		
DEMAND	0	18	3	30	1221	255	765		
DEMAND	0	18	4	0	1352	295	614		
DEMAND	0	18	4	30	1452	215	647		
DEMAND	0	18	5	0	1167	230	642		
DEMAND	0	18	5	30	1306	204	616		
DEMAND	0	18	6	0	1387	194	626		
DEMAND	0	18	6	30	1351	270	580		
DEMAND	0	18	7	0	1178	211	706		
DEMAND	0	18	7	30	1335	272	734		
DEMAND	0	18	8	0	1118	180	747		
DEMAND	0	18	8	30	1182	245	583		
DEMAND	0	18	9	0	1121	241	618		
DEMAND	0	18	9	30	1184	288	685		
DEMAND	0	18	10	0	1413	279	768		
DEMAND	0	18	10	30	1445	247	688		
DEMAND	0	18	11	0	1305	259	686		
DEMAND	0	18	11	30	1130	176	695		
DEMAND	0	18	12	0	1244	251	737		
DEMAND	0	18	12	30	1387	250	589		
DEMAND	0	18	13	0	1120	264	744		
DEMAND	0	18	13	30	1321	201	625		
DEMAND	0	18	14	0	1262	223	752		
DEMAND	0	18	14	30	1213	190	684		
DEMAND	0	18	15	0	1361	207	792		
DEMAND	0	18	15	30	1379	255	603		
DEMAND	0	18	16	0	1259	231	738		
DEMAND	0	18	16	30	1059	231	746		
DEMAND	0	18	17	0	1204	207	658		
DEMAND	0	18	17	30	1182	176	697		
DEMAND	0	18	18	0	1241	206	681		
DEMAND	0	18	18	30	1243	203	674		
DEMAND	0	18	19	0	1261	189	694		
DEMAND	0	18	19	30	1363	219	742		
DEMAND	0	18	20	0	1320	248	753		
DEMAND	0	18	20	30	1136	180	733		
DEMAND	0	18	21	0	1212	218	704		
DEMAND	0	18	21	30	1316	223	796		
DEMAND	0	18	22	0	1099	272	877		
DEMAND	0	18	22	30	1081	272	823		
DEMAND	0	18	23	0	1182	252	751		
DEMAND	0	18	23	30	1058	237	846		
DEMAND	0	18	24	0	1131	250	782		
DEMAND	0	18	24	30	1161	194	698		
DEMAND	0	18	25	0	1061	223	876		
DEMAND	0	18	25	30	1057	249	850		
DEMAND	0	18	26	0	1080	191	726		
DEMAND	0	18	26	30	1326	256	858		
DEMAND	0	18	27	0	1208	202	868		
DEMAND	0	18	27	30	1151	194	768		
DEMAND	0	18	28	0	1135	224	892		
DEMAND	0	18	28	30	1252	221	863		
DEMAND	0	18	29	0	973	252	798		
DEMAND	0	18	29	30	1139	217	805		
DEMAND	0	18	30	0	968	258	859		
DEMAND	0	18	30	30	958	219	858		
DEMAND	0	18	31	0	1029	212	747		
DEMAND	0	18	31	30	1119	198	776		
DEMAND	0	18	32	0	1276	243	817		
DEMAND	0	18	32	30	1118	247	808		
DEMAND	0	18	33	0	977	190	914		
DEMAND	0	18	33	30	1197	227	739		
DEMAND	0	18	34	0	1064	209	789		
DEMAND	0	18	34	30	969	245	848		
DEMAND	0	18	35	0	977	241	896		
DEMAND	0	18	35	30	977	209	770		
DEMAND	0	18	36	0	1063	221	797		
DEMAND	0	18	36	30	1139	247	778		
DEMAND	0	18	37	0	902	233	740		
DEMAND	0	18	37	30	1115	192	840		
DEMAND	0	18	38	0	877	186	862		
DEMAND	0	18	38	30	886	191	767		
DEMAND	0	18	39	0	912	235	774		
DEMAND	0	18	39	30	907	231	950		
DEMAND	0	18	40	0	1021	243	994		
DEMAND	0	18	40	30	1009	189	816		
DEMAND	0	18	41	0	1104	225	826		
DEMAND	0	18	41	30	1057	210	900		
DEMAND	0	18	42	0	1184	224	879		
DEMAND	0	18	42	30	1094	228	798		
DEMAND	0	18	43	0	1027	241	945		
DEMAND	0	18	43	30	892	180	826		
DEMAND	0	18	44	0	983	220	846		
DEMAND	0	18	44	30	857	208	899		
DEMAND	0	18	45	0	1062	222	945		
DEMAND	0	18	45	30	1089	241	923		
DEMAND	0	18	46	0	839	216	981		
DEMAND	0	18	46	30	894	199	886		
DEMAND	0	18	47	0	920	239	977		
DEMAND	0	18	47	30	801	206	866		
DEMAND	0	18	48	0	1039	207	958		
DEMAND	0	18	48	30	1012	187	933		
DEMAND	0	18	49	0	772	204	889		
DEMAND	0	18	49	30	787	224	943		
DEMAND	0	18	50	0	951	191	1012		
DEMAND	0	18	50	30	1090	201	865		
DEMAND	0	18	51	0	1039	182	875		
DEMAND	0	18	51	30	842	226	1004		
DEMAND	0	18	52	0	1005	228	824		
DEMAND	0	18	52	30	908	209	901		
DEMAND	0	18	53	0	749	204	970		
DEMAND	0	18	53	30	900	190	852		
DEMAND	0	18	54	0	737	220	916		
DEMAND	0	18	54	30	749	187	891		
DEMAND	0	18	55	0	710	200	1031		
DEMAND	0	18	55	30	1001	212	980		
DEMAND	0	18	56	0	829	203	847		
DEMAND	0	18	56	30	911	219	908		
DEMAND	0	18	57	0	735	189	979		
DEMAND	0	18	57	30	879	213	1101		
DEMAND	0	18	58	0	797	203	851		
DEMAND	0	18	58	30	860	189	914		
DEMAND	0	18	59	0	842	185	900		
DEMAND	0	18	59	30	753	201	907		
DEMAND	0	19	0	0	1021	197	890		
DEMAND	0	19	0	30	725	212	999		
DEMAND	0	19	1	0	897	200	1020		
DEMAND	0	19	1	30	621	189	881		
DEMAND	0	19	2	0	707	209	1048		
DEMAND	0	19	2	30	951	193	1042		
DEMAND	0	19	3	0	818	210	986		
DEMAND	0	19	3	30	852	197	1036		
DEMAND	0	19	4	0	725	201	968		
DEMAND	0	19	4	30	650	203	1055		
DEMAND	0	19	5	0	815	203	1005		
DEMAND	0	19	5	30	841	208	897		
DEMAND	0	19	6	0	810	186	1001		
DEMAND	0	19	6	30	900	188	1133		
DEMAND	0	19	7	0	712	204	958		
DEMAND	0	19	7	30	832	191	985		
DEMAND	0	19	8	0	638	204	925		
DEMAND	0	19	8	30	717	188	1096		
DEMAND	0	19	9	0	598	191	1004		
DEMAND	0	19	9	30	817	193	903		
DEMAND	0	19	10	0	769	191	966		
DEMAND	0	19	10	30	808	196	1018		
DEMAND	0	19	11	0	884	171	1096		
DEMAND	0	19	11	30	607	185	1116		
DEMAND	0	19	12	0	702	198	1115		
DEMAND	0	19	12	30	769	186	997		
DEMAND	0	19	13	0	738	173	1009		
DEMAND	0	19	13	30	822	195	1172		
DEMAND	0	19	14	0	887	198	1020		
DEMAND	0	19	14	30	751	183	983		
DEMAND	0	19	15	0	838	184	1072		
DEMAND	0	19	15	30	718	180	1048		
DEMAND	0	19	16	0	632	182	1108		
DEMAND	0	19	16	30	525	195	1069		
DEMAND	0	19	17	0	605	183	1217		
DEMAND	0	19	17	30	667	190	1116		
DEMAND	0	19	18	0	663	188	1134		
DEMAND	0	19	18	30	646	188	1018		
DEMAND	0	19	19	0	637	175	1113		
DEMAND	0	19	19	30	825	189	1010		
DEMAND	0	19	20	0	634	176	1094		
DEMAND	0	19	20	30	455	170	1110		
DEMAND	0	19	21	0	769	181	1092		
DEMAND	0	19	21	30	639	194	1190		
DEMAND	0	19	22	0	645	180	1134		
DEMAND	0	19	22	30	510	173	1063		
DEMAND	0	19	23	0	526	184	1074		
DEMAND	0	19	23	30	768	186	1105		
DEMAND	0	19	24	0	739	181	1151		
DEMAND	0	19	24	30	561	186	1033		
DEMAND	0	19	25	0	477	181	1184		
DEMAND	0	19	25	30	713	163	1038		
DEMAND	0	19	26	0	685	169	1030		
DEMAND	0	19	26	30	686	185	1116		
DEMAND	0	19	27	0	698	175	1078		
DEMAND	0	19	27	30	522	172	1110		
DEMAND	0	19	28	0	601	176	1092		
DEMAND	0	19	28	30	642	175	1128		
DEMAND	0	19	29	0	481	175	1036		
DEMAND	0	19	29	30	455	166	1125		
